timestamp,system.io.util,system.swap.so,system.io.r_await,system.io.r_s,system.net.packets_out.error,system.fs.inodes.free,system.swap.total,system.swap.si,system.net.tcp.in_segs,system.load.1,system.swap.free,system.net.udp.out_datagrams,system.net.udp.snd_buf_errors,system.io.rkb_s,system.io.w_s,system.fs.inodes.total,system.mem.used,system.os.nofile.current,system.fs.inodes.in_use,system.load.5,system.process.zombie.num,system.cpu.user,system.io.svctm,system.tcp.retrans_pct,system.swap.used,system.disk.pct_usage,system.net.udp.in_errors,system.net.tcp.out_segs,system.io.avg_q_sz,system.net.udp.in_datagrams,system.io.w_await,system.os.nofile.max,system.udp.connect.num,system.disk.used,system.net.udp.rcv_buf_errors,system.mem.real.used,system.mem.pct_usage,system.swap.used_pct,system.fs.inodes.used,system.os.nofile.used_pct,system.load.15,system.mem.total,system.net.packets_in.count,system.disk.free,system.mem.real.pct_useage,system.disk.total,system.cpu.iowait,system.cpu.system,system.io.await,system.disk.readonly,system.net.packets_in.error,system.net.packets_out.count,system.mem.usable,system.cpu.pct_usage,system.net.tcp.retrans_segs
1648779540,0.0,0.0,0.0,0.0,0.0,4352769365.33,0.0,0.0,250.05,0.75,0.0,94.24,0.0,0.0,0.0,4354399232.0,6851.0,12640.0,1.17,0.96,761.0,3.25,0.0,0.01,0.0,21.0,0.0,378.32,0.0,730.85,0.0,6553600.0,10.0,4163636565.33,0.0,-1.0,21.33,0.0,1630151.17,0.193,1.15,32117.0,68.0,1528617472.0,17.73,5713389226.67,2.68,2.79,0.0,0.0,0.0,83.65,-1.0,8.73,0.0
1648763160,49.63,0.0,10.32,385.75,0.0,4428813312.0,0.0,0.0,242.72,52.15,0.0,49.31,0.0,123819.0,177.25,4430441813.33,7085.0,12672.0,1.17,24.05,739.0,7.38,0.47,0.01,0.0,21.0,0.0,391.29,8.09,443.02,2.26,6553600.0,12.0,4144944810.67,0.0,5944.0,22.06,0.0,1628370.67,0.193,16.63,32117.0,73.11,1547309226.67,18.51,5713389226.67,19.67,4.95,7.92,0.0,0.0,101.49,25032.0,32.0,0.0
1648746780,49.85,0.0,11.85,365.5,0.0,7582329124.57,0.0,0.0,227.76,7.01,0.0,48.78,0.0,123984.0,10.0,7584725869.71,7049.0,12864.0,1.01,7.02,741.0,7.24,0.67,0.01,0.0,28.36,0.0,384.47,8.48,616.93,0.5,6553600.0,10.0,7055925833.14,0.0,-1.0,21.95,0.0,2397085.71,0.196,6.62,32117.0,80.28,2278095433.14,18.36,9352136996.57,19.54,5.49,11.55,0.0,0.0,70.43,-1.0,32.27,0.02
1648820520,49.95,0.0,12.69,295.5,0.0,9394247680.0,0.0,0.0,220.77,3.42,0.0,39.62,0.0,124662.0,0.0,9397231616.0,6948.0,12960.0,0.89,3.8,835.0,2.52,0.85,0.01,0.0,35.88,0.0,401.22,7.35,722.15,0.0,6553600.0,10.0,9386739712.0,0.0,-1.0,21.63,0.0,2983555.0,0.198,4.15,32117.0,104.74,2678607104.0,18.15,12081198080.0,15.22,3.41,12.69,0.0,0.0,76.4,-1.0,21.15,1.87
1648804140,0.0,0.0,0.0,0.0,0.0,4309395456.0,0.0,0.0,291.23,0.81,0.0,140.63,0.0,0.0,0.0,4311027712.0,7007.0,12672.0,1.17,1.43,806.0,4.96,0.0,0.01,0.0,20.98,0.0,1000.72,0.0,1032.12,0.0,6553600.0,11.0,4174117888.0,0.0,-1.0,21.82,0.0,1632164.33,0.193,1.36,32117.0,94.2,1518135978.67,18.29,5713389226.67,1.74,4.53,0.0,0.0,0.0,110.79,-1.0,11.23,0.0
1648787760,0.0,0.0,0.0,0.0,0.0,4330695338.67,0.0,0.0,268.87,1.08,0.0,142.03,0.0,0.0,0.0,4332327253.33,6727.0,12736.0,1.17,1.05,762.0,4.24,0.0,0.01,0.0,20.97,0.0,431.78,0.0,1005.73,0.0,6553600.0,10.0,4168881493.33,0.0,5603.0,20.95,0.0,1631675.0,0.194,1.05,32117.0,89.98,1523372544.0,17.45,5713389226.67,1.99,2.87,0.0,0.0,0.0,106.87,25391.0,9.1,0.0
1648771380,0.0,0.0,0.0,0.0,0.0,7549824438.86,0.0,0.0,388.53,1.7,0.0,47.45,0.0,0.0,0.0,7552222354.29,9859.0,12704.0,1.01,3.54,744.0,7.17,0.0,0.01,0.0,29.5,0.0,6153.55,0.0,943.9,0.0,6553600.0,10.0,7070697764.57,0.0,-1.0,30.7,0.0,2398377.71,0.194,4.25,32117.0,93.15,2263323062.86,27.18,9352136996.57,2.92,3.28,0.0,0.0,0.0,103.39,-1.0,13.36,1.58
1648755000,49.1,0.0,12.77,432.5,0.0,4435647488.0,0.0,0.0,221.4,4.6,0.0,50.57,0.0,124596.0,0.0,4437275648.0,7083.0,12768.0,1.17,8.33,723.0,6.54,0.57,0.01,0.0,21.4,0.0,313.38,10.82,431.02,0.0,6553600.0,11.0,4145657514.67,0.0,-1.0,22.05,0.0,1628247.5,0.195,10.65,32117.0,40.13,1546596522.67,18.35,5713389226.67,20.26,4.28,12.77,0.0,0.0,55.38,-1.0,31.08,0.0
1648828740,49.9,0.0,12.41,299.5,0.0,7220793929.14,0.0,0.0,221.55,6.42,0.0,49.88,0.0,123732.0,0.0,7223199451.43,7154.0,12896.0,1.01,5.36,847.0,4.93,0.83,0.01,0.0,29.56,0.0,362.9,7.28,1149.92,0.0,6553600.0,12.0,7151735954.29,0.0,-1.0,22.27,0.0,2404967.43,0.197,4.69,32117.0,195.95,2182285750.86,18.79,9352136996.57,15.08,3.89,12.41,0.0,0.0,110.76,-1.0,23.9,0.02
1648812360,49.9,0.0,20.09,295.0,0.0,4294343680.0,0.0,0.0,266.1,5.94,0.0,152.93,0.0,123798.0,0.0,4295976277.33,7068.0,12768.0,1.17,4.55,818.0,5.17,0.85,0.01,0.0,21.25,0.0,438.85,11.7,1079.82,0.0,6553600.0,10.0,4179420160.0,0.0,5938.0,22.01,0.0,1632371.33,0.195,3.72,32117.0,96.74,1512833877.33,18.5,5713389226.67,24.26,4.58,20.09,0.0,0.0,113.86,25053.0,34.0,0.0
1648795980,0.0,0.0,0.0,0.0,0.0,4320358058.67,0.0,0.0,257.77,0.44,0.0,129.43,0.0,0.0,0.0,4321989973.33,6867.0,12736.0,1.17,0.97,788.0,3.69,0.0,0.01,0.0,20.96,0.0,414.27,0.0,943.83,0.0,6553600.0,10.0,4171325440.0,0.0,-1.0,21.38,0.0,1631871.67,0.194,1.24,32117.0,86.01,1520928597.33,17.87,5713389226.67,2.31,2.78,0.0,0.0,0.0,102.57,-1.0,8.77,0.0
1648779600,1.3,0.0,0.0,0.0,0.0,4352066218.67,0.0,0.0,241.37,0.62,0.0,101.92,0.0,0.0,63.0,4353696085.33,6846.0,12640.0,1.17,0.88,761.0,3.26,0.1,0.01,0.0,21.0,0.0,373.22,0.06,753.87,0.74,6553600.0,10.0,4163814741.33,0.0,-1.0,21.32,0.0,1630165.83,0.193,1.11,32117.0,66.69,1528439125.33,17.72,5713389226.67,0.04,2.86,0.74,0.0,0.0,82.58,-1.0,6.16,0.02
1648763220,50.1,0.0,10.98,407.5,0.0,4428756992.0,0.0,0.0,215.85,22.48,0.0,48.52,0.0,123978.0,0.0,4430385493.33,7088.0,12800.0,1.17,20.66,738.0,6.36,0.62,0.01,0.0,21.07,0.0,301.16,8.75,415.41,0.0,6553600.0,15.0,4145409365.33,0.0,-1.0,22.07,0.0,1628377.17,0.195,15.93,32117.0,39.79,1546844330.67,18.52,5713389226.67,18.83,3.94,10.98,0.0,0.0,54.4,-1.0,29.12,0.0
1648746840,49.85,0.0,12.48,347.5,0.0,7582258322.29,0.0,0.0,250.82,5.49,0.0,55.07,0.0,125468.0,0.0,7584655067.43,7065.0,12928.0,1.01,6.57,741.0,9.17,0.71,0.01,0.0,28.36,0.0,392.05,8.49,665.08,0.0,6553600.0,10.0,7055952164.57,0.0,-1.0,22.0,0.0,2397109.14,0.197,6.49,32117.0,82.78,2278069394.29,18.42,9352136996.57,18.79,5.44,12.48,0.0,0.0,73.1,-1.0,33.4,0.02
1648820580,49.5,0.0,12.19,298.0,0.0,9483226112.0,0.0,0.0,213.41,3.41,0.0,33.15,0.0,123828.0,59.0,9486210048.0,6952.0,12928.0,0.89,3.73,835.0,2.66,0.69,0.01,0.0,35.81,0.0,412.16,7.22,697.59,1.13,6553600.0,13.0,9364499456.0,0.0,-1.0,21.65,0.0,2983583.0,0.197,4.1,32117.0,107.0,2700847360.0,18.16,12081198080.0,16.25,3.64,10.36,0.0,0.0,76.89,-1.0,22.55,2.38
1648804200,0.0,0.0,0.0,0.0,0.0,4306364416.0,0.0,0.0,261.63,0.63,0.0,151.1,0.0,0.0,0.0,4307996672.0,7007.0,12768.0,1.17,1.26,806.0,4.32,0.0,0.01,0.0,20.98,0.0,432.03,0.0,1054.95,0.0,6553600.0,10.0,4174881109.33,0.0,-1.0,21.82,0.0,1632167.83,0.195,1.31,32117.0,95.17,1517372928.0,18.3,5713389226.67,1.31,3.11,0.0,0.0,0.0,112.08,-1.0,8.74,0.02
1648787820,0.0,0.0,0.0,0.0,0.0,4330555733.33,0.0,0.0,259.48,1.29,0.0,125.57,0.0,0.0,0.0,4332187648.0,6728.0,12768.0,1.17,1.17,762.0,3.45,0.0,0.01,0.0,20.98,0.0,425.1,0.0,924.49,0.0,6553600.0,11.0,4168920064.0,0.0,-1.0,20.95,0.0,1631676.33,0.195,1.09,32117.0,86.69,1523333973.33,17.45,5713389226.67,0.04,2.87,0.0,0.0,0.0,103.3,-1.0,6.36,0.02
1648771440,0.85,0.0,0.0,0.0,0.0,7548039168.0,0.0,0.0,235.68,1.29,0.0,51.24,0.0,0.0,9.0,7550437668.57,8483.0,12768.0,1.01,3.08,744.0,12.31,0.47,0.01,0.0,29.56,0.0,1125.64,0.04,473.81,2.16,6553600.0,10.0,7071484196.57,0.0,-1.0,26.41,0.0,2398374.29,0.195,4.04,32117.0,44.9,2262536923.43,22.88,9352136996.57,0.97,3.82,2.16,0.0,0.0,57.38,-1.0,17.1,0.12
1648755060,49.6,0.0,10.65,406.5,0.0,4435858773.33,0.0,0.0,224.88,6.23,0.0,49.54,0.0,123936.0,0.0,4437486933.33,7085.0,12768.0,1.17,8.04,723.0,6.2,0.61,0.01,0.0,21.45,0.0,317.08,8.45,436.07,0.0,6553600.0,15.0,4145923413.33,0.0,5896.0,22.06,0.0,1628249.17,0.195,10.41,32117.0,39.99,1546330453.33,18.35,5713389226.67,20.63,3.83,10.65,0.0,0.0,54.72,25031.0,30.66,0.0
1648812420,50.0,0.0,21.68,297.5,0.0,4294432426.67,0.0,0.0,272.77,5.6,0.0,153.45,0.0,125498.0,80.5,4296065024.0,7067.0,12864.0,1.17,4.71,818.0,4.62,0.66,0.01,0.0,21.25,0.0,456.88,12.82,1081.98,0.65,6553600.0,10.0,4179403434.67,0.0,-1.0,22.0,0.0,1632368.33,0.196,3.82,32117.0,97.81,1512850261.33,18.5,5713389226.67,25.23,4.18,17.2,0.0,0.0,114.93,-1.0,34.03,0.0
1648796040,0.7,0.0,0.0,0.0,0.0,4320141653.33,0.0,0.0,253.1,0.74,0.0,126.43,0.0,0.0,42.5,4321773568.0,6874.0,12736.0,1.17,0.97,788.0,3.96,0.08,0.01,0.0,20.96,0.0,404.1,0.03,920.36,0.52,6553600.0,10.0,4171382784.0,0.0,-1.0,21.4,0.0,1631878.67,0.194,1.23,32117.0,82.68,1520871082.67,17.89,5713389226.67,0.97,3.12,0.52,0.0,0.0,99.07,-1.0,8.04,0.0
1648779660,0.0,0.0,0.0,0.0,0.0,4351656277.33,0.0,0.0,250.68,1.34,0.0,98.63,0.0,0.0,0.0,4353286144.0,6852.0,12704.0,1.17,0.99,761.0,2.83,0.0,0.01,0.0,21.0,0.0,387.7,0.0,757.75,0.0,6553600.0,10.0,4163919530.67,0.0,5693.0,21.33,0.0,1630175.33,0.194,1.13,32117.0,69.68,1528334336.0,17.73,5713389226.67,1.25,2.64,0.0,0.0,0.0,85.34,25266.0,6.72,0.0
1648763280,49.95,0.0,11.78,372.0,0.0,4428559018.67,0.0,0.0,217.9,11.9,0.0,44.97,0.0,124542.0,0.0,4430187178.67,7085.0,12704.0,1.17,18.03,738.0,6.32,0.67,0.01,0.0,21.15,0.0,304.63,8.58,402.75,0.0,6553600.0,15.0,4145918293.33,0.0,-1.0,22.06,0.0,1628378.83,0.194,15.32,32117.0,37.89,1546335573.33,18.51,5713389226.67,19.11,3.97,11.78,0.0,0.0,52.76,-1.0,29.4,0.02
1648746900,49.6,0.0,11.94,320.5,0.0,7582128420.57,0.0,0.0,223.17,4.88,0.0,47.28,0.0,123464.0,11.0,7584525165.71,7068.0,12960.0,1.01,6.18,741.0,9.44,0.75,0.01,0.0,28.36,0.0,363.85,7.51,613.95,0.73,6553600.0,10.0,7055982592.0,0.0,-1.0,22.01,0.0,2397097.14,0.198,6.36,32117.0,79.27,2278038089.14,18.42,9352136996.57,18.6,5.31,11.57,0.0,0.0,69.93,-1.0,33.34,0.0
1648820640,49.75,0.0,12.74,300.0,0.0,9482667008.0,0.0,0.0,209.35,4.16,0.0,36.65,0.0,124900.0,0.0,9485651968.0,6972.0,12992.0,0.89,3.89,835.0,3.39,0.83,0.01,0.0,35.81,0.0,373.68,7.49,719.58,0.0,6553600.0,11.0,9364637696.0,0.0,-1.0,21.71,0.0,2984381.0,0.198,4.13,32117.0,105.62,2700709376.0,18.23,12081198080.0,15.86,3.92,12.74,0.0,0.0,76.82,-1.0,23.17,2.17
1648804260,0.4,0.0,0.0,0.0,0.0,4295722325.33,0.0,0.0,252.7,0.98,0.0,145.62,0.0,0.0,11.5,4297354922.67,7002.0,12736.0,1.17,1.26,806.0,4.64,0.17,0.01,0.0,20.99,0.0,401.12,0.01,1026.65,0.94,6553600.0,10.0,4177546240.0,0.0,5874.0,21.8,0.0,1632173.5,0.194,1.31,32117.0,95.07,1514707968.0,18.29,5713389226.67,11.68,2.97,0.94,0.0,0.0,111.74,25113.0,19.27,0.0
1648787880,1.5,0.0,0.0,0.0,0.0,4330631509.33,0.0,0.0,283.28,0.91,0.0,136.43,0.0,0.0,79.5,4332263082.67,6729.0,12800.0,1.17,1.09,762.0,4.85,0.09,0.01,0.0,20.98,0.0,439.23,0.08,962.15,0.69,6553600.0,10.0,4168905386.67,0.0,-1.0,20.95,0.0,1631677.5,0.195,1.07,32117.0,87.2,1523348650.67,17.45,5713389226.67,1.82,4.43,0.69,0.0,0.0,103.83,-1.0,11.1,0.0
1648771500,0.0,0.0,0.0,0.0,0.0,7552864256.0,0.0,0.0,393.4,1.17,0.0,42.63,0.0,0.0,0.0,7555262171.43,6992.0,12800.0,1.01,2.73,744.0,12.61,0.0,0.01,0.0,29.62,0.0,7419.25,0.0,466.27,0.0,6553600.0,10.0,7070648027.43,0.0,-1.0,21.77,0.0,2398142.0,0.195,3.86,32117.0,48.5,2263373677.71,18.27,9352136996.57,1.03,3.15,0.0,0.0,0.0,61.47,-1.0,16.79,0.05
1648755120,-1.0,-1.0,-1.0,-1.0,-1.0,4435769344.0,-1.0,-1.0,-1.0,33.88,-1.0,-1.0,-1.0,-1.0,-1.0,4437397504.0,7052.0,12704.0,1.17,14.84,-1.0,-1.0,-1.0,0.01,-1.0,21.19,-1.0,-1.0,-1.0,-1.0,-1.0,6553600.0,-1.0,4144376149.33,-1.0,-1.0,21.96,-1.0,1628244.67,0.194,12.54,32117.0,-1.0,1547877888.0,18.26,5713389226.67,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
1648812480,50.05,0.0,20.0,296.0,0.0,4294245376.0,0.0,0.0,264.9,5.71,0.0,157.33,0.0,124704.0,0.0,4295877973.33,7066.0,12768.0,1.17,4.91,818.0,3.9,0.85,0.01,0.0,21.25,0.0,439.74,11.69,1100.07,0.0,6553600.0,11.0,4179456000.0,0.0,-1.0,22.0,0.0,1632380.17,0.195,3.95,32117.0,101.32,1512798037.33,18.5,5713389226.67,25.89,3.93,20.0,0.0,0.0,118.32,-1.0,33.72,0.02
1648796100,0.0,0.0,0.0,0.0,0.0,4320262485.33,0.0,0.0,298.9,0.65,0.0,122.65,0.0,0.0,0.0,4321894400.0,6873.0,12736.0,1.17,0.9,788.0,4.04,0.0,0.01,0.0,20.96,0.0,456.25,0.0,900.72,0.0,6553600.0,11.0,4171356501.33,0.0,-1.0,21.4,0.0,1631878.0,0.194,1.18,32117.0,84.17,1520897706.67,17.89,5713389226.67,1.65,2.95,0.0,0.0,0.0,100.84,-1.0,8.64,0.0
1648779720,0.0,0.0,0.0,0.0,0.0,4351458986.67,0.0,0.0,245.31,1.02,0.0,108.33,0.0,0.0,0.0,4353088853.33,6854.0,12768.0,1.17,0.95,761.0,3.47,0.0,0.01,0.0,21.01,0.0,381.77,0.0,803.16,0.0,6553600.0,10.0,4163972096.0,0.0,-1.0,21.34,0.0,1630183.33,0.195,1.1,32117.0,72.37,1528282112.0,17.74,5713389226.67,2.63,3.07,0.0,0.0,0.0,88.1,-1.0,9.17,0.03
1648763340,49.6,0.0,10.77,400.5,0.0,4428474026.67,0.0,0.0,224.12,7.26,0.0,54.25,0.0,124856.0,62.5,4430102186.67,7083.0,12704.0,1.17,15.6,738.0,6.54,0.54,0.01,0.0,21.22,0.0,314.73,8.66,447.95,2.06,6553600.0,14.0,4146368512.0,0.0,-1.0,22.05,0.0,1628368.67,0.194,14.66,32117.0,41.4,1545885354.67,18.5,5713389226.67,19.36,3.91,9.6,0.0,0.0,56.53,-1.0,29.81,0.02
1648746960,49.7,0.0,11.77,373.5,0.0,7581917769.14,0.0,0.0,217.1,4.82,0.0,51.59,0.0,124364.0,10.0,7584314514.29,7066.0,12896.0,1.01,5.93,741.0,9.64,0.65,0.01,0.0,28.36,0.0,371.16,8.61,628.62,1.15,6553600.0,10.0,7056034084.57,0.0,5916.0,22.0,0.0,2397089.71,0.197,6.26,32117.0,79.43,2277987035.43,18.42,9352136996.57,18.82,5.84,11.49,0.0,0.0,70.36,25050.0,34.3,0.0
1648820700,49.95,0.0,12.6,295.5,0.0,9481565184.0,0.0,0.0,298.02,4.13,0.0,41.88,0.0,124532.0,0.0,9484548096.0,6967.0,13024.0,0.89,3.94,835.0,4.59,0.85,0.01,0.0,35.81,0.0,493.05,7.3,746.58,0.0,6553600.0,10.0,9364912128.0,0.0,-1.0,21.69,0.0,2983645.0,0.199,4.13,32117.0,105.99,2700434432.0,18.22,12081198080.0,15.55,3.75,12.6,0.0,0.0,77.5,-1.0,23.89,0.37
1648804320,0.0,0.0,0.0,0.0,0.0,4283895125.33,0.0,0.0,264.28,0.61,0.0,148.18,0.0,0.0,0.0,4285527381.33,7013.0,12736.0,1.17,1.1,806.0,3.6,0.0,0.01,0.0,21.0,0.0,439.7,0.0,1045.85,0.0,6553600.0,10.0,4180507648.0,0.0,-1.0,21.84,0.0,1632172.67,0.194,1.25,32117.0,92.51,1511746218.67,18.31,5713389226.67,0.02,3.0,0.0,0.0,0.0,109.29,-1.0,6.61,0.0
1648787940,0.0,0.0,0.0,0.0,0.0,4330432512.0,0.0,0.0,270.92,1.24,0.0,128.2,0.0,0.0,0.0,4332064426.67,6737.0,12736.0,1.17,1.11,762.0,3.81,0.0,0.01,0.0,20.98,0.0,434.17,0.0,932.93,0.0,6553600.0,10.0,4168959317.33,0.0,-1.0,20.98,0.0,1631674.5,0.194,1.08,32117.0,85.04,1523294720.0,17.48,5713389226.67,0.87,2.99,0.0,0.0,0.0,101.48,-1.0,7.66,0.0
1648771560,0.0,0.0,0.0,0.0,0.0,7553488018.29,0.0,0.0,421.67,0.99,0.0,50.39,0.0,0.0,0.0,7555885933.71,11511.0,12768.0,1.01,2.39,744.0,12.64,0.0,0.01,0.0,29.67,0.0,8998.0,0.0,505.7,0.0,6553600.0,10.0,7070812452.57,0.0,10367.0,35.84,0.0,2398136.29,0.195,3.67,32117.0,51.41,2263208813.71,32.31,9352136996.57,1.64,3.13,0.0,0.0,0.0,64.78,20620.0,17.41,0.07
1648755180,49.57,0.0,16.17,342.5,0.0,4436022954.67,0.0,0.0,289.64,45.19,0.0,44.74,0.0,124741.0,128.5,4437650773.33,7135.0,12768.0,1.17,22.82,725.5,7.56,0.57,0.01,0.0,21.17,0.0,409.84,10.89,415.94,1.5,6553600.0,10.5,4144197632.0,0.0,-1.0,22.22,0.0,1628182.0,0.195,15.5,32117.0,68.66,1548056405.33,18.48,5713389226.67,22.98,5.05,13.76,0.0,0.0,94.45,-1.0,35.59,0.0
1648812540,50.0,0.0,21.1,298.0,0.0,4294021802.67,0.0,0.0,272.77,6.06,0.0,151.07,0.0,123016.0,49.0,4295654741.33,7077.0,12768.0,1.17,5.15,818.0,5.2,0.72,0.01,0.0,21.25,0.0,457.4,12.5,1070.93,0.98,6553600.0,10.0,4179517440.0,0.0,-1.0,22.04,0.0,1632746.0,0.195,4.1,32117.0,97.36,1512736768.0,18.53,5713389226.67,24.24,5.66,18.26,0.0,0.0,114.89,-1.0,35.11,0.02
1648796160,1.0,0.0,0.0,0.0,0.0,4320051200.0,0.0,0.0,264.25,0.61,0.0,126.64,0.0,0.0,55.5,4321683114.67,6872.0,12704.0,1.17,0.84,788.0,3.58,0.09,0.01,0.0,20.96,0.0,417.64,0.05,915.15,0.68,6553600.0,10.0,4171413162.67,0.0,5745.0,21.4,0.0,1631868.83,0.194,1.14,32117.0,83.31,1520840704.0,17.89,5713389226.67,0.49,2.88,0.68,0.0,0.0,99.64,25244.0,6.94,0.0
1648779780,0.0,0.0,0.0,0.0,0.0,4350408704.0,0.0,0.0,246.28,0.79,0.0,106.73,0.0,0.0,0.0,4352038570.67,6860.0,12704.0,1.17,0.9,761.0,3.47,0.0,0.01,0.0,21.01,0.0,380.93,0.0,801.13,0.0,6553600.0,10.0,4164236629.33,0.0,-1.0,21.36,0.0,1630182.83,0.194,1.07,32117.0,72.95,1528017237.33,17.75,5713389226.67,0.97,3.22,0.0,0.0,0.0,88.72,-1.0,7.66,0.0
1648763400,49.8,0.0,11.54,377.0,0.0,4428336128.0,0.0,0.0,220.9,5.51,0.0,45.25,0.0,123818.0,0.0,4429964629.33,7084.0,12800.0,1.17,13.58,738.0,6.81,0.66,0.01,0.0,21.29,0.0,310.3,8.52,413.2,0.0,6553600.0,15.0,4146831701.33,0.0,-1.0,22.06,0.0,1628378.83,0.195,14.02,32117.0,38.73,1545422506.67,18.51,5713389226.67,17.76,3.85,11.54,0.0,0.0,53.53,-1.0,28.41,0.0
1648747020,49.55,0.0,10.9,386.5,0.0,7581731108.57,0.0,0.0,224.24,4.77,0.0,47.76,0.0,124168.0,0.0,7584128438.86,7061.0,12896.0,1.01,5.73,741.0,8.95,0.64,0.01,0.0,28.36,0.0,410.56,8.24,618.68,0.0,6553600.0,10.0,7056086747.43,0.0,-1.0,21.99,0.0,2397096.0,0.197,6.17,32117.0,80.51,2277933933.71,18.4,9352136996.57,18.03,5.48,10.9,0.0,0.0,71.12,-1.0,32.46,0.02
1648820760,49.65,0.0,12.22,296.0,0.0,9480729600.0,0.0,0.0,239.12,5.26,0.0,60.4,0.0,123238.0,3.5,9483713536.0,6972.0,12960.0,0.89,4.35,835.0,3.94,0.83,0.01,0.0,35.82,0.0,443.72,7.09,881.1,0.79,6553600.0,10.0,9365120000.0,0.0,5854.0,21.71,0.0,2984319.25,0.198,4.26,32117.0,119.39,2700226048.0,18.24,12081198080.0,17.52,3.47,12.08,0.0,0.0,91.66,25148.0,24.93,0.0
1648804380,0.0,0.0,0.0,0.0,0.0,4286824448.0,0.0,0.0,267.38,0.36,0.0,139.13,0.0,0.0,0.0,4288456704.0,7014.0,12800.0,1.17,0.96,806.0,3.83,0.0,0.01,0.0,21.0,0.0,433.39,0.0,993.9,0.0,6553600.0,11.0,4179779584.0,0.0,-1.0,21.84,0.0,1632168.0,0.195,1.19,32117.0,92.66,1512474282.67,18.32,5713389226.67,0.0,3.13,0.0,0.0,0.0,109.72,-1.0,6.97,0.02
1648788000,0.0,0.0,0.0,0.0,0.0,4330255701.33,0.0,0.0,300.08,0.6,0.0,130.87,0.0,0.0,0.0,4331887616.0,6739.0,12800.0,1.17,0.95,762.0,4.11,0.0,0.01,0.0,20.98,0.0,459.95,0.0,944.47,0.0,6553600.0,10.0,4169007104.0,0.0,-1.0,20.98,0.0,1631679.0,0.195,1.02,32117.0,87.05,1523246592.0,17.48,5713389226.67,0.08,3.07,0.0,0.0,0.0,103.69,-1.0,7.26,0.03
1648771620,3.55,0.0,0.0,0.0,0.0,7552057929.14,0.0,0.0,417.8,0.75,0.0,44.6,0.0,0.0,78.5,7554455844.57,6849.0,12768.0,1.01,2.08,-1.0,9.99,0.22,0.01,0.0,29.74,0.0,8202.98,0.32,460.32,2.28,6553600.0,-1.0,7071537444.57,0.0,-1.0,21.33,0.0,2398189.71,0.195,3.48,32117.0,46.36,2262483821.71,17.78,9352136996.57,0.44,3.3,2.28,0.0,0.0,60.27,-1.0,13.72,0.05
1648755240,49.15,0.0,19.18,327.5,0.0,4435812010.67,0.0,0.0,252.36,21.15,0.0,51.72,0.0,124190.0,0.0,4437439829.33,7138.0,12736.0,1.17,19.98,726.0,6.48,0.75,0.01,0.0,21.25,0.0,341.15,12.4,439.46,0.0,6553600.0,15.0,4144727040.0,0.0,-1.0,22.22,0.0,1628181.33,0.194,14.98,32117.0,42.34,1547526997.33,18.49,5713389226.67,27.09,3.81,19.18,0.0,0.0,57.5,-1.0,37.38,0.0
1648812600,49.8,0.0,20.07,296.5,0.0,4293629952.0,0.0,0.0,267.07,5.69,0.0,161.56,0.0,124168.0,0.0,4295262549.33,7073.0,12832.0,1.17,5.23,818.0,4.5,0.84,0.01,0.0,21.25,0.0,440.63,11.76,1116.86,0.0,6553600.0,10.0,4179620864.0,0.0,-1.0,22.02,0.0,1632492.5,0.196,4.19,32117.0,100.32,1512633002.67,18.52,5713389226.67,26.35,4.37,20.07,0.0,0.0,117.25,-1.0,35.21,0.0
1648796220,0.1,0.0,0.0,0.0,0.0,4319834453.33,0.0,0.0,259.0,0.56,0.0,131.83,0.0,0.0,3.5,4321466368.0,6871.0,12832.0,1.17,0.79,788.0,3.58,0.14,0.01,0.0,20.96,0.0,414.72,0.0,949.87,0.5,6553600.0,10.0,4171471189.33,0.0,-1.0,21.39,0.0,1631881.33,0.196,1.11,32117.0,86.06,1520783018.67,17.89,5713389226.67,1.65,2.65,0.5,0.0,0.0,102.7,-1.0,7.88,0.0
1648779840,0.0,0.0,0.0,0.0,0.0,4349399722.67,0.0,0.0,251.25,0.67,0.0,103.15,0.0,0.0,0.0,4351029930.67,6857.0,12800.0,1.17,0.83,761.0,3.45,0.0,0.01,0.0,21.01,0.0,393.59,0.0,790.66,0.0,6553600.0,10.0,4164499797.33,0.0,-1.0,21.35,0.0,1630208.17,0.195,1.04,32117.0,72.74,1527754240.0,17.74,5713389226.67,2.69,2.89,0.0,0.0,0.0,88.34,-1.0,9.03,0.02
1648763460,49.85,0.0,11.07,395.5,0.0,4428568917.33,0.0,0.0,217.59,5.13,0.0,49.8,0.0,123768.0,31.0,4430197077.33,7080.0,12640.0,1.17,12.0,738.0,6.41,0.58,0.01,0.0,21.35,0.0,302.77,8.67,425.08,2.22,6553600.0,15.0,4147132757.33,0.0,5942.0,22.04,0.0,1628382.5,0.193,13.44,32117.0,40.02,1545120938.67,18.49,5713389226.67,17.61,4.34,10.43,0.0,0.0,54.61,25037.0,28.37,0.02
